275.97 0.000
276.11 0.072
278.11 0.058
280.75 0.102
282.25 0.125
284.76 0.023
285.61 0.014
287.62 0.007
288.08 0.066
288.26 0.001
291.15 0.051
291.42 0.170
292.86 0.137
293.91 0.079
296.95 0.147
297.44 0.057
298.64 0.019
300.57 0.065
301.77 0.223
302.35 0.008
304.85 0.135
305.18 0.140
309.68 0.126
310.47 0.057
311.64 0.009
312.98 0.024
315.48 0.009
317.64 0.008
318.88 0.039
319.16 0.094
320.03 0.131
321.44 0.009
323.10 0.019
327.30 0.339
329.16 0.082
332.56 0.020
336.09 0.070
339.19 0.040
339.98 0.055
340.11 0.008
340.99 0.023
342.14 0.207
343.39 0.019
344.03 0.043
347.54 0.075
349.43 0.055
350.14 0.014
352.91 0.090
353.18 0.106
354.55 0.037
355.74 0.290
356.65 0.445
356.91 0.156
358.72 0.091
359.29 0.154
364.79 0.026
367.76 0.078
368.57 0.138
369.77 0.290
370.07 0.187
371.07 0.116
373.17 0.031
374.49 0.106
378.98 0.174
380.58 0.035
383.08 0.074
386.00 0.000
387.10 0.339
387.41 0.159
390.04 0.043
392.91 0.116
394.11 0.013
397.82 0.061
398.72 0.082
399.17 0.164
401.44 0.174
401.66 0.029
403.29 0.240
404.51 0.082
405.66 0.095
406.77 0.012
410.87 0.081
413.09 0.150
414.65 0.009
415.29 0.048
415.55 0.135
418.56 0.004
423.34 0.137
427.48 0.077
430.03 0.022
431.07 0.007
431.43 0.173
432.50 0.340
435.18 0.035
439.43 0.015
443.57 0.136
447.63 0.069
456.19 0.160
458.53 0.025
459.52 0.114
460.55 0.063
462.99 0.016
464.02 0.040
465.98 0.017
467.09 0.343
468.59 0.351
469.77 0.036
470.18 0.015
472.03 0.043
474.99 0.013
480.06 0.006
485.21 0.049
486.51 0.249
488.60 0.060
489.71 0.084
492.54 0.171
497.36 0.144
500.38 0.096
502.03 0.200
503.56 0.057
505.98 0.037
507.17 0.031
508.27 0.174
509.36 0.032
514.08 0.219
516.04 0.075
518.99 0.044
520.35 0.074
522.17 0.148
523.33 0.106
527.19 0.035
529.36 0.041
530.35 0.128
533.76 0.006
536.17 0.096
536.45 0.004
539.11 0.142
542.40 0.005
547.37 0.017
547.91 0.042
548.13 0.055
551.10 0.058
552.25 0.017
552.38 0.087
556.67 0.035
559.15 0.027
562.59 0.097
564.02 0.046
570.53 0.200
573.20 0.067
573.85 0.110
574.38 0.264
576.76 0.039
577.75 0.034
578.97 0.169
582.57 0.028
584.69 0.047
589.33 0.032
597.72 0.025
599.92 0.010
601.54 0.115
604.24 0.082
605.90 0.059
607.33 0.109
608.58 0.018
609.09 0.073
610.31 0.005
612.38 0.174
613.15 0.161
615.48 0.146
620.81 0.074
622.07 0.184
624.31 0.155
629.01 0.078
630.52 0.119
630.95 0.054
632.53 0.005
637.91 0.057
638.21 0.050
639.66 0.014
640.00 0.016
641.92 0.075
642.87 0.077
645.56 0.029
646.78 0.081
652.85 0.214
654.13 0.100
656.87 0.248
657.39 0.038
657.89 0.052
659.04 0.087
659.47 0.113
662.52 0.007
663.13 0.012
666.45 0.249
667.27 0.062
668.54 0.059
671.12 0.126
671.86 0.048
672.11 0.198
673.11 0.195
675.64 0.109
678.42 0.231
679.14 0.171
679.34 0.101
679.71 0.066
679.97 0.241
681.20 0.117
685.86 0.084
688.42 0.076
697.11 0.009
697.45 0.113
699.66 0.158
704.34 0.012
705.01 0.054
707.62 0.100
710.91 0.010
715.64 0.448
717.86 0.117
720.05 0.028
721.53 0.075
721.57 0.027
722.19 0.038
724.77 0.095
729.18 0.063
732.35 0.069
733.52 0.078
736.46 0.015
739.69 0.000
742.43 0.093
743.70 0.006
745.09 0.224
752.08 0.129
753.46 0.084
755.23 0.284
755.77 0.028
757.76 0.190
762.67 0.322
767.68 0.001
773.04 0.076
775.45 0.166
783.20 0.041
783.58 0.104
787.79 0.122
789.40 0.093
791.79 0.004
793.27 0.028
795.58 0.021
797.09 0.084
797.33 0.163
802.98 0.173
807.89 0.098
814.66 0.061
822.89 0.243
829.72 0.003
831.74 0.148
832.48 0.093
833.47 0.186
834.19 0.196
834.28 0.024
835.81 0.005
836.51 0.023
843.13 0.040
844.87 0.040
845.49 0.239
847.72 0.073
850.09 0.098
850.76 0.064
851.24 0.115
851.49 0.068
852.51 0.042
852.81 0.005
853.36 0.041
854.03 0.293
854.33 0.012
857.12 0.162
859.30 0.128
865.24 0.009
866.44 0.018
866.72 0.115
869.12 0.008
874.04 0.027
875.60 0.090
876.06 0.017
876.52 0.023
876.87 0.100
876.97 0.068
877.29 0.062
878.61 0.081
884.10 0.011
885.05 0.376
887.08 0.126
888.02 0.020
889.38 0.093
889.78 0.005
891.59 0.207
897.75 0.082
899.16 0.100
900.14 0.050
903.59 0.094
904.82 0.033
906.38 0.074
908.75 0.366
909.42 0.003
910.48 0.100
911.71 0.099
913.92 0.085
918.06 0.035
920.24 0.005
926.41 0.041
930.42 0.019
933.94 0.008
939.14 0.058
943.65 0.001
945.20 0.023
951.17 0.278
951.32 0.046
951.66 0.147
953.04 0.122
953.29 0.077
953.65 0.016
956.16 0.019
957.83 0.038
959.67 0.145
960.27 0.152
962.34 0.134
962.55 0.019
963.88 0.120
971.64 0.155
972.71 0.047
974.44 0.110
976.55 0.063
978.12 0.119
983.29 0.018
983.91 0.110
987.50 0.240
989.73 0.084
991.34 0.013
993.98 0.101
998.82 0.087
1000.76 0.257
1001.07 0.113
1004.10 0.020
1008.34 0.361
1008.60 0.020
1014.29 0.133
1017.64 0.026
1022.65 0.221
1024.07 0.083
1025.62 0.061
1034.33 0.006
1036.39 0.054
1038.75 0.133
1043.40 0.079
1044.03 0.016
1049.03 0.058
1050.06 0.468
1054.94 0.402
1055.61 0.028
1058.45 0.067
1060.80 0.003
1065.02 0.011
1065.65 0.029
1067.79 0.116
1070.13 0.070
1070.72 0.153
1071.74 0.223
1072.42 0.066
1073.54 0.357
1076.03 0.035
1077.17 0.264
1081.27 0.203
1082.12 0.061
1083.99 0.061
1085.07 0.300
1087.02 0.065
1087.59 0.088
1096.92 0.182
1097.64 0.170
1100.35 0.035
1100.74 0.058
1101.62 0.133
1104.88 0.159
1109.74 0.115
1113.67 0.020
1114.97 0.255
1117.99 0.013
1119.50 0.077
1120.21 0.079
1120.84 0.028
1123.04 0.062
1124.45 0.040
1125.46 0.031
1127.15 0.010
1127.70 0.026
1128.61 0.005
1130.38 0.036
1131.41 0.159
1134.69 0.156
1141.47 0.291
1141.80 0.001
1148.89 0.159
1156.30 0.076
1161.24 0.030
1161.91 0.011
1162.77 0.160
1164.73 0.167
1167.28 0.128
1167.87 0.093
1171.28 0.130
1171.60 0.155
1174.13 0.394
1178.72 0.080
1181.51 0.091
1184.49 0.012
1186.34 0.232
1187.01 0.107
1189.59 0.026
1191.24 0.072
1192.95 0.132
1193.92 0.177
1194.73 0.208
1194.77 0.025
1198.81 0.016
1202.44 0.078
1206.45 0.109
1208.43 0.041
1210.70 0.016
1213.09 0.011
1213.74 0.000
1215.08 0.362
1215.97 0.234
1216.77 0.160
1222.34 0.146
1222.83 0.049
1223.46 0.044
1224.52 0.212
1225.95 0.057
1234.51 0.217
1236.46 0.165
1238.62 0.066
1245.32 0.005
1246.29 0.112
1247.04 0.039
1252.86 0.046
1257.48 0.008
1259.69 0.078
1262.40 0.002
1263.74 0.084
1266.15 0.017
1266.23 0.059
1266.35 0.030
1267.22 0.220
1269.29 0.010
1269.81 0.039
1276.99 0.016
1277.72 0.041
1279.98 0.178
1280.23 0.112
1282.66 0.047
1283.50 0.083
1284.02 0.000
1286.32 0.000
1286.56 0.087
1290.99 0.069
1292.99 0.229
1294.36 0.013
1316.01 0.157
1317.49 0.001
1319.26 0.031
1321.12 0.041
1323.81 0.386
1324.50 0.052
1324.55 0.006
1328.59 0.112
1329.16 0.111
1333.64 0.157
1339.23 0.050
1339.31 0.065
1340.45 0.137
1342.53 0.097
1348.62 0.136
1351.49 0.056
1356.79 0.017
1357.42 0.116
1363.69 0.153
1365.59 0.087
1365.74 0.011
1365.91 0.030
1367.86 0.022
1369.87 0.114
1371.12 0.002
1373.98 0.069
1375.17 0.143
1379.82 0.032
1381.24 0.156
1381.65 0.099
1382.06 0.003
1383.33 0.070
1383.86 0.208
1385.85 0.035
1385.99 0.037
1387.98 0.030
1388.64 0.019
1389.30 0.396
1389.96 0.034
1390.53 0.040
1396.49 0.080
1397.29 0.098
1399.85 0.058
1402.63 0.065
1403.34 0.026
1403.47 0.009
1404.75 0.043
1406.02 0.040
1406.40 0.005
1406.49 0.075
1406.99 0.306
1407.34 0.020
1409.78 0.092
1411.31 0.094
1412.77 0.083
1413.86 0.110
1414.51 0.026
1414.68 0.097
1416.63 0.192
1417.67 0.034
1421.48 0.295
1425.85 0.062
1427.33 0.108
1432.47 0.002
1433.18 0.089
1441.49 0.023
1442.95 0.012
1447.52 0.014
1448.77 0.070
1449.41 0.446
1452.75 0.369
1463.10 0.299
1465.24 0.099
1465.42 0.055
1466.16 0.077
1466.85 0.200
1467.19 0.003
1467.65 0.057
1469.88 0.098
1473.30 0.032
1473.57 0.030
1473.75 0.013
1474.50 0.011
1477.12 0.037
1479.76 0.118
1480.30 0.008
1485.26 0.053
1485.90 0.026
1486.67 0.018
1490.85 0.068
1493.80 0.020
1495.12 0.017
1495.62 0.035
1496.00 0.254
1498.46 0.115
1505.89 0.073
1508.56 0.310
1509.81 0.000
1510.45 0.096
1519.84 0.023
1520.84 0.261
1521.63 0.039
1524.60 0.268
1525.67 0.012
1528.24 0.269
1529.92 0.105
1532.71 0.003
1534.58 0.011
1539.43 0.004
1548.57 0.084
1549.79 0.050
1556.45 0.036
1556.82 0.054
1561.24 0.064
1561.90 0.069
1563.08 0.146
1565.62 0.075
1566.65 0.264
1568.30 0.024
1570.03 0.087
1570.29 0.094
1570.95 0.058
1579.48 0.060
1579.55 0.029
1581.05 0.094
1583.50 0.078
1583.59 0.039
1588.03 0.078
1588.87 0.061
1589.38 0.040
1591.03 0.078
1591.24 0.101
1599.73 0.121
1600.75 0.034
1602.04 0.038
1603.55 0.128
1604.55 0.080
1605.87 0.089
1606.59 0.074
1609.54 0.228
1612.03 0.033
1612.94 0.108
1627.51 0.040
1630.72 0.070
1631.33 0.409
1631.54 0.026
1631.76 0.014
1632.53 0.154
1632.67 0.017
1633.66 0.038
1634.24 0.008
1638.70 0.072
1639.61 0.074
1650.00 0.093
1651.56 0.087
1655.07 0.120
1657.42 0.091
1660.43 0.025
1666.52 0.120
1670.25 0.071
1673.08 0.039
1673.57 0.003
1674.86 0.232
1675.74 0.058
1676.01 0.004
1677.44 0.171
1677.58 0.063
1678.44 0.024
1678.96 0.129
1679.16 0.007
1680.98 0.129
1684.23 0.105
1684.38 0.032
1689.06 0.003
1689.44 0.120
1697.86 0.132
1698.50 0.082
1704.07 0.114
1706.54 0.114
1706.88 0.061
1708.57 0.059
1709.67 0.079
1709.81 0.098
1710.22 0.094
1711.91 0.096
1712.00 0.051
1712.57 0.060
1713.94 0.052
1716.53 0.041
1718.89 0.175
1724.93 0.023
1725.86 0.380
1729.17 0.001
1729.88 0.116
1736.59 0.014
1741.40 0.162
1742.50 0.131
1745.81 0.057
1749.59 0.074
1750.30 0.265
1752.72 0.083
1753.58 0.037
1757.38 0.093
1763.09 0.014
1764.08 0.171
1765.61 0.057
1769.62 0.014
1772.14 0.236
1775.89 0.017
1778.19 0.132
1780.53 0.302
1784.90 0.048
1785.45 0.078
1786.07 0.150
1790.35 0.058
1792.18 0.006
1792.33 0.014
1796.23 0.064
1797.22 0.146
1797.84 0.063
1798.95 0.390
1801.58 0.104
1802.29 0.010
1803.29 0.104
1805.19 0.108
1806.02 0.067
1806.43 0.088
1807.55 0.084
1808.30 0.133
1810.13 0.197
1812.57 0.043
1813.00 0.047
1817.42 0.012
1820.22 0.076
1823.28 0.004
1826.79 0.194
1826.90 0.065
1829.22 0.084
1829.85 0.125
1831.46 0.068
1832.68 0.057
1833.47 0.051
1835.00 0.026
1838.43 0.169
1838.63 0.078
1842.06 0.209
1843.19 0.062
1846.19 0.002
1849.13 0.207
1849.49 0.112
1854.97 0.011
1858.95 0.013
1863.66 0.043
1864.57 0.135
1868.31 0.280
1870.21 0.043
1873.00 0.093
1874.13 0.142
1876.43 0.086
1882.08 0.043
1882.52 0.045
1882.69 0.031
1885.86 0.011
1890.78 0.073
1893.50 0.009
1898.31 0.056
1899.51 0.078
1901.49 0.082
1902.14 0.179
1903.33 0.122
1906.46 0.009
1908.02 0.159
1909.58 0.005
1913.90 0.004
1914.25 0.014
1918.75 0.015
1919.12 0.033
1921.79 0.002
1924.52 0.156
1931.59 0.126
1935.04 0.094
1936.50 0.342
1937.15 0.182
1938.27 0.212
1940.95 0.037
1941.75 0.055
1942.68 0.007
1944.64 0.143
1949.73 0.032
1951.62 0.084
1952.87 0.026
1955.31 0.160
1956.22 0.070
1966.05 0.032
1966.34 0.071
1968.57 0.006
1969.29 0.176
1972.87 0.110
1972.99 0.031
1973.63 0.051
1977.15 0.046
1978.27 0.005
1982.78 0.061
1983.01 0.119
1987.10 0.107
1987.59 0.066
1991.63 0.074
1992.20 0.065
1995.71 0.181
1996.89 0.098
1998.17 0.154
2000.67 0.057
2003.19 0.055
2003.94 0.030
2007.60 0.230
2008.92 0.046
2013.86 0.009
2017.34 0.176
2019.06 0.025
2020.55 0.220
2023.97 0.258
2026.55 0.004
2028.11 0.097
2029.86 0.070
2035.63 0.169
2040.95 0.054
2041.49 0.018
2045.44 0.037
2049.27 0.035
2056.59 0.012
2057.82 0.226
2061.07 0.019
2061.52 0.251
2062.35 0.108
2067.93 0.000
2069.14 0.345
2070.08 0.404
2071.48 0.063
2072.71 0.016
2073.60 0.054
2075.91 0.088
2080.96 0.245
2083.14 0.095
2086.43 0.118
2088.70 0.000
2089.99 0.017
2092.81 0.071
2095.62 0.035
2098.11 0.125
2099.62 0.251
2101.78 0.154
2102.28 0.132
2103.32 0.002
2105.60 0.007
2110.70 0.017
2110.96 0.041
2111.85 0.029
2119.10 0.182
2119.60 0.074
2122.92 0.275
2124.32 0.318
2124.63 0.036
2128.38 0.003
2128.65 0.027
2129.14 0.054
2135.12 0.119
2136.44 0.399
2137.44 0.011
2137.97 0.325
2141.91 0.090
2143.59 0.095
2146.20 0.112
2147.23 0.026
2149.27 0.001
2150.29 0.158
2150.51 0.048
2157.12 0.028
2159.91 0.042
2160.70 0.077
2163.95 0.184
2165.63 0.059
2166.01 0.020
2167.19 0.060
2176.65 0.096
2178.97 0.067
2179.55 0.003
2184.57 0.499
2185.82 0.192
2190.48 0.565
2192.97 0.001
2195.29 0.172
2197.46 0.198
2206.15 0.010
2207.51 0.034
2209.17 0.161
2209.68 0.031
2210.18 0.002
2212.90 0.103
2212.98 0.023
2213.77 0.096
2217.46 0.108
2217.76 0.137
2220.25 0.015
2223.02 0.044
2224.67 0.033
2225.19 0.021
2229.11 0.057
2229.40 0.065
2234.14 0.075
2236.39 0.021
2240.08 0.064
2240.41 0.032
2241.19 0.329
2242.30 0.084
2244.13 0.073
2244.78 0.150
2246.30 0.078
2250.11 0.031
2251.84 0.266
2253.72 0.013
2254.83 0.130
2258.38 0.029
2262.96 0.075
2265.20 0.033
2265.43 0.199
2269.50 0.049
2275.90 0.017
2278.67 0.017
2279.88 0.008
2281.54 0.033
2282.00 0.036
2283.89 0.023
2285.40 0.092
2285.64 0.031
2286.88 0.173
2290.03 0.244
2291.85 0.172
2293.80 0.002
2300.03 0.328
2301.56 0.011
2306.39 0.021
2310.47 0.022
2312.01 0.104
2315.22 0.026
2316.64 0.017
2316.83 0.048
2318.60 0.006
2318.90 0.134
2319.59 0.028
2320.35 0.104
2321.48 0.052
2323.17 0.098
2326.31 0.116
2328.83 0.033
2329.10 0.130
2329.57 0.026
2330.64 0.131
2334.98 0.065
2337.52 0.160
2340.37 0.038
2341.36 0.032
2341.81 0.000
2345.40 0.034
2348.15 0.061
2351.06 0.024
2351.66 0.026
2353.56 0.036
2354.74 0.156
2355.10 0.015
2356.28 0.099
2359.42 0.028
2360.61 0.011
2365.26 0.055
2366.85 0.072
2367.54 0.016
2370.08 0.045
2370.79 0.123
2372.51 0.032
2372.97 0.033
2374.53 0.084
2378.16 0.129
2379.89 0.235
2380.99 0.023
2382.55 0.001
2383.88 0.073
2385.13 0.300
2386.87 0.018
2387.85 0.214
2388.03 0.004
2390.74 0.167
2391.47 0.192
2394.65 0.032
2394.84 0.009
2398.42 0.057
2400.40 0.089
2402.54 0.082
2404.72 0.115
2406.05 0.044
2407.62 0.179
2408.96 0.012
2410.22 0.144
2411.40 0.017
2411.48 0.009
2412.12 0.065
2414.80 0.032
2422.40 0.027
2426.10 0.017
2426.56 0.163
2429.22 0.015
2435.24 0.035
2444.09 0.044
2444.14 0.004
2445.00 0.135
2447.45 0.250
2449.20 0.201
2452.66 0.194
2453.96 0.228
2455.72 0.033
2460.07 0.015
2461.63 0.140
2464.41 0.035
2464.66 0.026
2466.95 0.169
2467.08 0.099
2467.48 0.080
2472.05 0.135
2472.22 0.107
2472.94 0.006
2479.86 0.008
2480.07 0.126
2480.20 0.047
2485.27 0.482
2486.96 0.047
2487.50 0.093
2487.79 0.045
2493.04 0.038
2493.60 0.023
2498.01 0.252
2499.82 0.038
2501.29 0.037
2505.56 0.100
2510.20 0.094
2511.00 0.119
2512.53 0.466
2513.25 0.258
2516.61 0.042
2517.83 0.011
2518.42 0.031
2520.00 0.046
2521.60 0.098
2524.06 0.069
2524.47 0.007
2530.57 0.269
2533.03 0.175
2533.81 0.035
2534.21 0.026
2538.24 0.162
2539.88 0.006
2541.36 0.046
2541.43 0.049
2548.51 0.162
2549.04 0.278
2554.46 0.216
2555.64 0.095
2556.55 0.119
2559.73 0.025
2564.84 0.005
2565.21 0.005
2569.90 0.041
2570.98 0.040
2572.61 0.119
2573.48 0.034
2577.36 0.132
2577.82 0.124
2581.34 0.155
2586.91 0.146
2587.96 0.293
2589.18 0.013
2590.78 0.140
2603.18 0.254
2606.97 0.226
2607.63 0.145
2609.37 0.132
2609.62 0.031
2610.14 0.002
2615.60 0.033
2615.71 0.109
2616.76 0.046
2618.69 0.177
2626.73 0.108
2631.89 0.011
2635.95 0.222
2637.34 0.070
2637.35 0.011
2638.77 0.385
2640.01 0.064
2643.55 0.045
2645.00 0.129
2648.93 0.148
2651.25 0.041
2652.15 0.015
2653.03 0.116
2653.75 0.333
2656.33 0.059
2661.17 0.058
2662.92 0.159
2663.62 0.051
2664.07 0.088
2665.34 0.013
2675.27 0.250
2675.95 0.044
2676.48 0.113
2681.32 0.204
2682.07 0.083
2686.56 0.070
2689.98 0.060
2691.62 0.325
2691.86 0.028
2694.39 0.035
2697.29 0.364
2698.15 0.083
2698.58 0.042
2698.86 0.086
2701.61 0.067
2707.44 0.036
2710.47 0.010
2711.00 0.164
2713.86 0.104
2717.47 0.023
2717.52 0.002
2719.15 0.121
2722.48 0.010
2723.00 0.487
2724.92 0.118
2725.30 0.025
2733.56 0.058
2734.81 0.144
2739.37 0.234
2743.12 0.286
2754.21 0.090
2755.60 0.007
2759.33 0.018
2761.61 0.165
2762.06 0.063
2764.58 0.041
2766.03 0.103
2766.88 0.027
2768.45 0.009
2770.17 0.110
2772.23 0.050
2783.07 0.102
2784.98 0.005
2786.72 0.005
2787.00 0.007
2787.48 0.031
2791.71 0.042
2793.75 0.211
2796.20 0.212
2797.48 0.063
2798.47 0.093
2798.91 0.262
2799.03 0.007
2799.23 0.037
2801.94 0.110
2809.53 0.099
2813.54 0.101
2817.42 0.088
2818.20 0.079
2821.29 0.146
2821.50 0.070
2822.28 0.018
2827.38 0.149
2828.05 0.080
2829.23 0.006
2829.93 0.132
2830.02 0.013
2830.20 0.001
2830.84 0.003
2831.70 0.313
2835.62 0.110
2835.96 0.197
2836.37 0.156
2837.40 0.272
2838.67 0.035
2841.22 0.098
2842.06 0.553
2842.36 0.009
2844.59 0.072
2849.98 0.027
2852.09 0.096
2852.73 0.051
2853.67 0.107
2857.96 0.005
2859.52 0.107
2861.05 0.039
2861.16 0.051
2870.26 0.052
2870.74 0.042
2871.57 0.152
2874.32 0.060
2875.15 0.086
2875.55 0.012
2878.76 0.063
2878.92 0.067
2881.18 0.234
2882.35 0.039
2883.44 0.025
2889.74 0.164
2894.96 0.162
2895.18 0.077
2896.19 0.289
2899.04 0.029
2902.56 0.118
2903.45 0.088
2903.77 0.062
2904.39 0.096
2905.27 0.003
2906.35 0.072
2908.23 0.101
2908.83 0.208
2910.40 0.105
2912.56 0.133
2912.90 0.168
2914.17 0.102
2916.76 0.168
2918.15 0.003
2921.38 0.070
2921.75 0.258
2924.94 0.038
2926.73 0.073
2927.26 0.144
2929.46 0.052
2933.03 0.180
2934.04 0.208
2936.47 0.102
2943.79 0.063
2944.22 0.016
2947.10 0.046
2947.33 0.043
2949.58 0.119
2950.73 0.129
2950.83 0.039
2951.06 0.037
2953.55 0.035
2955.38 0.025
2960.19 0.059
2961.75 0.006
2965.28 0.040
2965.97 0.181
2967.68 0.001
2969.31 0.006
2970.58 0.197
2976.68 0.073
2980.89 0.267
2981.00 0.044
2981.88 0.350
2984.28 0.011
2988.21 0.132
2989.10 0.013
2989.27 0.101
2992.77 0.031
2994.26 0.045
2994.50 0.008
2999.22 0.070
3000.82 0.052
3001.25 0.205
3005.57 0.149
3005.95 0.071
3007.42 0.042
3007.78 0.003
3008.71 0.150
3010.38 0.051
3014.70 0.298
3018.09 0.130
3019.30 0.121
3019.89 0.014
3022.99 0.098
3025.53 0.042
3026.11 0.013
3026.23 0.011
3032.59 0.104
3038.02 0.253
3040.86 0.050
3041.79 0.040
3042.74 0.050
3044.10 0.026
3045.78 0.031
3046.49 0.052
3047.90 0.065
3049.43 0.139
3050.18 0.069
3052.05 0.058
3053.19 0.117
3053.80 0.063
3054.73 0.024
3057.53 0.156
3058.55 0.214
3059.71 0.087
3068.03 0.026
3068.33 0.124
3075.79 0.116
3075.85 0.009
3076.82 0.023
3077.74 0.195
3079.13 0.013
3080.13 0.023
3083.92 0.120
3084.47 0.113
3085.06 0.008
3088.15 0.135
3091.48 0.009
3092.12 0.110
3093.60 0.108
3095.40 0.028
3097.16 0.039
3099.54 0.073
3102.94 0.058
3103.53 0.010
3104.07 0.113
3106.20 0.012
3107.69 0.077
3110.38 0.065
3111.43 0.022
3113.43 0.058
3116.02 0.096
3116.88 0.019
3123.36 0.020
3123.58 0.039
3124.22 0.135
3125.22 0.031
3126.16 0.058
3127.29 0.007
3128.14 0.010
3128.74 0.137
3128.86 0.010
3130.39 0.039
3132.83 0.130
3139.38 0.031
3143.55 0.113
3148.20 0.124
3148.45 0.024
3155.29 0.073
3156.58 0.165
3156.67 0.006
3157.47 0.222
3159.39 0.089
3159.91 0.067
3160.98 0.140
3163.18 0.045
3163.42 0.010
3166.55 0.048
3167.09 0.192
3168.20 0.014
3170.47 0.011
3171.33 0.043
3175.18 0.107
3178.57 0.024
3179.34 0.023
3181.88 0.231
3183.32 0.015
3187.88 0.050
3188.74 0.099
3189.16 0.002
3194.39 0.025
3195.15 0.124
3198.03 0.121
3200.41 0.043
3202.06 0.053
3205.23 0.041
3206.82 0.122
3207.01 0.124
3210.85 0.194
3212.98 0.174
3221.80 0.006
3224.36 0.010
3225.86 0.130
3226.59 0.130
3229.37 0.266
3231.40 0.050
3233.94 0.001
3234.24 0.089
3236.39 0.094
3236.56 0.017
3242.78 0.002
3243.05 0.102
3245.80 0.025
3248.62 0.012
3252.19 0.180
3258.00 0.000
3259.48 0.020
3260.70 0.124
3270.97 0.028
3271.11 0.025
3273.79 0.142
3276.55 0.074
3278.88 0.039
3278.98 0.006
3280.17 0.386
3281.49 0.125
3284.50 0.010
3285.12 0.028
3286.19 0.040
3286.29 0.083
3286.51 0.118
3287.17 0.047
3288.43 0.020
3289.85 0.038
3290.36 0.121
3290.82 0.018
3293.18 0.121
3295.17 0.023
3295.59 0.038
3296.79 0.050
3297.18 0.053
3298.03 0.040
3300.32 0.037
3300.90 0.132
3302.00 0.091
3302.26 0.055
3302.52 0.193
3305.08 0.059
3305.49 0.090
3307.36 0.064
3309.66 0.037
3311.41 0.320
3319.11 0.355
3320.07 0.031
3321.51 0.152
3323.51 0.037
3325.27 0.083
3325.42 0.137
3327.39 0.097
3328.75 0.063
3334.32 0.050
3334.54 0.032
3334.72 0.152
3337.57 0.079
3340.10 0.062
3340.46 0.158
3340.98 0.004
3344.99 0.207
3346.46 0.053
3346.85 0.167
3348.98 0.012
3350.66 0.211
3353.48 0.010
3354.68 0.050
3356.74 0.052
3359.76 0.076
3360.73 0.271
3363.57 0.188
3364.32 0.014
3367.02 0.027
3367.93 0.004
3369.06 0.377
3369.44 0.052
3374.69 0.048
3375.93 0.003
3377.89 0.046
3380.62 0.233
3382.23 0.139
3383.23 0.037
3383.66 0.048
3384.99 0.009
3392.68 0.280
3394.96 0.044
3397.40 0.079
3397.80 0.172
3400.63 0.270
3401.54 0.439
3402.27 0.046
3402.68 0.046
3403.60 0.010
3404.56 0.007
3409.78 0.061
3415.37 0.085
3417.13 0.015
3420.27 0.085
3424.94 0.001
3425.44 0.047
3428.91 0.012
3430.35 0.192
3435.17 0.047
3439.85 0.187
3443.17 0.046
3450.11 0.136
3451.54 0.003
3452.99 0.148
3454.82 0.020
3457.54 0.029
3463.46 0.083
3468.43 0.140
3472.69 0.195
3474.15 0.150
3476.52 0.002
3479.24 0.402
3490.81 0.077
3499.36 0.078
3503.75 0.027
3503.83 0.005
3506.96 0.387
3507.35 0.135
3509.27 0.033
3510.47 0.007
3512.18 0.086
3512.65 0.133
3513.37 0.047
3515.36 0.145
3516.49 0.484
