192.63 6.52 0.00 0.00 0.00 0.00 0.00 0.00
194.45 6.45 0.00 0.00 0.00 0.00 0.00 0.00
194.48 8.51 0.00 0.00 0.00 0.00 0.00 0.00
194.88 8.42 0.00 0.00 0.00 0.00 0.00 0.00
194.99 8.42 0.00 0.00 0.00 0.00 0.00 0.00
195.38 8.33 0.00 0.00 0.00 0.00 0.00 0.00
195.53 8.33 0.00 0.00 0.00 0.00 0.00 0.00
195.61 8.33 0.00 0.00 0.00 0.00 0.00 0.00
195.65 8.33 0.00 0.00 0.00 0.00 0.00 0.00
196.57 8.25 0.00 0.00 0.00 0.00 0.00 0.00
196.60 8.25 0.00 0.00 0.00 0.00 0.00 0.00
196.66 8.16 0.00 0.00 0.00 0.00 0.00 0.00
196.69 8.16 0.00 0.00 0.00 0.00 0.00 0.00
196.98 8.16 0.00 0.00 0.00 0.00 0.00 0.00
197.07 8.16 0.00 0.00 0.00 0.00 0.00 0.00
199.31 8.08 0.00 0.00 0.00 0.00 0.00 0.00
199.34 8.08 0.00 0.00 0.00 0.00 0.00 0.00
199.57 8.00 0.00 0.00 0.00 0.00 0.00 0.00
199.69 8.00 0.00 0.00 0.00 0.00 0.00 0.00
200.18 7.92 0.00 0.00 0.00 0.00 0.00 0.00
200.28 7.92 0.00 0.00 0.00 0.00 0.00 0.00
203.56 7.84 0.00 0.00 0.00 0.00 0.00 0.00
203.58 7.84 0.00 0.00 0.00 0.00 0.00 0.00
203.65 7.77 0.00 0.00 0.00 0.00 0.00 0.00
203.73 7.77 0.00 0.00 0.00 0.00 0.00 0.00
204.67 7.69 0.00 0.00 0.00 0.00 0.00 0.00
204.67 7.69 0.00 0.00 0.00 0.00 0.00 0.00
205.01 7.62 0.00 0.00 0.00 0.00 0.00 0.00
205.02 7.62 0.00 0.00 0.00 0.00 0.00 0.00
206.56 7.55 0.00 0.00 0.00 0.00 0.00 0.00
206.58 7.55 0.00 0.00 0.00 0.00 0.00 0.00
208.81 7.48 0.00 0.00 0.00 0.00 0.00 0.00
208.85 7.48 0.00 0.00 0.00 0.00 0.00 0.00
209.75 7.41 0.00 0.00 0.00 0.00 0.00 0.00
209.76 7.41 0.00 0.00 0.00 0.00 0.00 0.00
212.26 7.34 0.00 0.00 0.00 0.00 0.00 0.00
212.39 7.34 0.00 0.00 0.00 0.00 0.00 0.00
216.60 7.27 0.00 0.00 0.00 0.00 0.00 0.00
216.63 7.27 0.00 0.00 0.00 0.00 0.00 0.00
219.12 7.21 0.00 0.00 0.00 0.00 0.00 0.00
219.33 7.21 0.00 0.00 0.00 0.00 0.00 0.00
222.39 7.14 0.00 0.00 0.00 0.00 0.00 0.00
222.46 7.14 0.00 0.00 0.00 0.00 0.00 0.00
226.33 7.08 0.00 0.00 0.00 0.00 0.00 0.00
226.34 7.08 0.00 0.00 0.00 0.00 0.00 0.00
226.47 7.02 0.00 0.00 0.00 0.00 0.00 0.00
226.78 7.02 0.00 0.00 0.00 0.00 0.00 0.00
228.50 6.96 0.00 0.00 0.00 0.00 0.00 0.00
228.53 6.96 0.00 0.00 0.00 0.00 0.00 0.00
231.23 6.90 0.00 0.00 0.00 0.00 0.00 0.00
231.31 6.90 0.00 0.00 0.00 0.00 0.00 0.00
233.86 6.84 0.00 0.00 0.00 0.00 0.00 0.00
233.93 6.84 0.00 0.00 0.00 0.00 0.00 0.00
234.52 6.78 0.00 0.00 0.00 0.00 0.00 0.00
234.71 6.78 0.00 0.00 0.00 0.00 0.00 0.00
237.53 6.72 0.00 0.00 0.00 0.00 0.00 0.00
237.67 6.72 0.00 0.00 0.00 0.00 0.00 0.00
237.91 6.67 0.00 0.00 0.00 0.00 0.00 0.00
237.92 6.67 0.00 0.00 0.00 0.00 0.00 0.00
241.88 6.61 0.00 0.00 0.00 0.00 0.00 0.00
241.96 6.61 0.00 0.00 0.00 0.00 0.00 0.00
248.14 6.56 0.00 0.00 0.00 0.00 0.00 0.00
248.18 6.56 0.00 0.00 0.00 0.00 0.00 0.00
251.51 6.50 0.00 0.00 0.00 0.00 0.00 0.00
251.53 6.50 0.00 0.00 0.00 0.00 0.00 0.00
253.69 6.45 0.00 0.00 0.00 0.00 0.00 0.00
253.82 6.45 0.00 0.00 0.00 0.00 0.00 0.00
254.05 6.40 0.00 0.00 0.00 0.00 0.00 0.00
254.24 6.40 0.00 0.00 0.00 0.00 0.00 0.00
254.65 6.35 0.00 0.00 0.00 0.00 0.00 0.00
254.79 6.35 0.00 0.00 0.00 0.00 0.00 0.00
256.02 6.30 0.00 0.00 0.00 0.00 0.00 0.00
256.03 6.30 0.00 0.00 0.00 0.00 0.00 0.00
256.15 6.25 0.00 0.00 0.00 0.00 0.00 0.00
256.31 6.25 0.00 0.00 0.00 0.00 0.00 0.00
256.95 6.20 0.00 0.00 0.00 0.00 0.00 0.00
257.00 6.20 0.00 0.00 0.00 0.00 0.00 0.00
261.70 6.15 0.00 0.00 0.00 0.00 0.00 0.00
261.75 6.15 0.00 0.00 0.00 0.00 0.00 0.00
263.17 6.11 0.00 0.00 0.00 0.00 0.00 0.00
263.30 6.11 0.00 0.00 0.00 0.00 0.00 0.00
267.27 6.06 0.00 0.00 0.00 0.00 0.00 0.00
267.35 6.06 0.00 0.00 0.00 0.00 0.00 0.00
268.97 6.02 0.00 0.00 0.00 0.00 0.00 0.00
269.04 6.02 0.00 0.00 0.00 0.00 0.00 0.00
269.82 5.97 0.00 0.00 0.00 0.00 0.00 0.00
269.82 5.97 0.00 0.00 0.00 0.00 0.00 0.00
271.56 5.93 0.00 0.00 0.00 0.00 0.00 0.00
271.56 5.93 0.00 0.00 0.00 0.00 0.00 0.00
275.97 5.88 0.00 0.00 0.00 0.00 0.00 0.00
275.97 5.88 0.00 0.00 0.00 0.00 0.00 0.00
276.04 5.84 0.00 0.00 0.00 0.00 0.00 0.00
276.11 5.84 0.00 0.00 0.00 0.00 0.00 0.00
278.05 5.80 0.00 0.00 0.00 0.00 0.00 0.00
278.11 5.80 0.00 0.00 0.00 0.00 0.00 0.00
280.65 5.76 0.00 0.00 0.00 0.00 0.00 0.00
280.75 5.76 0.00 0.00 0.00 0.00 0.00 0.00
282.13 5.71 0.00 0.00 0.00 0.00 0.00 0.00
282.25 5.71 0.00 0.00 0.00 0.00 0.00 0.00
284.74 5.67 0.00 0.00 0.00 0.00 0.00 0.00
284.76 5.67 0.00 0.00 0.00 0.00 0.00 0.00
285.60 5.63 0.00 0.00 0.00 0.00 0.00 0.00
285.61 5.63 0.00 0.00 0.00 0.00 0.00 0.00
287.61 5.59 0.00 0.00 0.00 0.00 0.00 0.00
287.62 5.59 0.00 0.00 0.00 0.00 0.00 0.00
288.02 5.56 0.00 0.00 0.00 0.00 0.00 0.00
288.08 5.56 0.00 0.00 0.00 0.00 0.00 0.00
288.26 5.52 0.00 0.00 0.00 0.00 0.00 0.00
288.26 5.52 0.00 0.00 0.00 0.00 0.00 0.00
291.10 5.48 0.00 0.00 0.00 0.00 0.00 0.00
291.15 5.48 0.00 0.00 0.00 0.00 0.00 0.00
291.25 5.44 0.00 0.00 0.00 0.00 0.00 0.00
291.42 5.44 0.00 0.00 0.00 0.00 0.00 0.00
292.72 5.41 0.00 0.00 0.00 0.00 0.00 0.00
292.86 5.41 0.00 0.00 0.00 0.00 0.00 0.00
293.83 5.37 0.00 0.00 0.00 0.00 0.00 0.00
293.91 5.37 0.00 0.00 0.00 0.00 0.00 0.00
296.80 5.33 0.00 0.00 0.00 0.00 0.00 0.00
296.95 5.33 0.00 0.00 0.00 0.00 0.00 0.00
297.38 5.30 0.00 0.00 0.00 0.00 0.00 0.00
297.44 5.30 0.00 0.00 0.00 0.00 0.00 0.00
298.62 5.26 0.00 0.00 0.00 0.00 0.00 0.00
298.64 5.26 0.00 0.00 0.00 0.00 0.00 0.00
300.50 5.23 0.00 0.00 0.00 0.00 0.00 0.00
300.57 5.23 0.00 0.00 0.00 0.00 0.00 0.00
301.54 5.19 0.00 0.00 0.00 0.00 0.00 0.00
301.77 5.19 0.00 0.00 0.00 0.00 0.00 0.00
302.34 5.16 0.00 0.00 0.00 0.00 0.00 0.00
302.35 5.16 0.00 0.00 0.00 0.00 0.00 0.00
304.71 5.13 0.00 0.00 0.00 0.00 0.00 0.00
304.85 5.13 0.00 0.00 0.00 0.00 0.00 0.00
305.04 5.10 0.00 0.00 0.00 0.00 0.00 0.00
305.18 5.10 0.00 0.00 0.00 0.00 0.00 0.00
309.55 5.06 0.00 0.00 0.00 0.00 0.00 0.00
309.68 5.06 0.00 0.00 0.00 0.00 0.00 0.00
310.42 5.03 0.00 0.00 0.00 0.00 0.00 0.00
310.47 5.03 0.00 0.00 0.00 0.00 0.00 0.00
311.63 5.00 0.00 0.00 0.00 0.00 0.00 0.00
311.64 5.00 0.00 0.00 0.00 0.00 0.00 0.00
312.95 4.97 0.00 0.00 0.00 0.00 0.00 0.00
312.98 4.97 0.00 0.00 0.00 0.00 0.00 0.00
315.47 4.94 0.00 0.00 0.00 0.00 0.00 0.00
315.48 4.94 0.00 0.00 0.00 0.00 0.00 0.00
317.63 4.91 0.00 0.00 0.00 0.00 0.00 0.00
317.64 4.91 0.00 0.00 0.00 0.00 0.00 0.00
318.84 4.88 0.00 0.00 0.00 0.00 0.00 0.00
318.88 4.88 0.00 0.00 0.00 0.00 0.00 0.00
319.06 4.85 0.00 0.00 0.00 0.00 0.00 0.00
319.16 4.85 0.00 0.00 0.00 0.00 0.00 0.00
319.90 4.82 0.00 0.00 0.00 0.00 0.00 0.00
320.03 4.82 0.00 0.00 0.00 0.00 0.00 0.00
321.43 4.79 0.00 0.00 0.00 0.00 0.00 0.00
321.44 4.79 0.00 0.00 0.00 0.00 0.00 0.00
323.08 4.76 0.00 0.00 0.00 0.00 0.00 0.00
323.10 4.76 0.00 0.00 0.00 0.00 0.00 0.00
326.96 4.73 0.00 0.00 0.00 0.00 0.00 0.00
327.30 4.73 0.00 0.00 0.00 0.00 0.00 0.00
329.08 4.71 0.00 0.00 0.00 0.00 0.00 0.00
329.16 4.71 0.00 0.00 0.00 0.00 0.00 0.00
332.54 4.68 0.00 0.00 0.00 0.00 0.00 0.00
332.56 4.68 0.00 0.00 0.00 0.00 0.00 0.00
336.02 4.65 0.00 0.00 0.00 0.00 0.00 0.00
336.09 4.65 0.00 0.00 0.00 0.00 0.00 0.00
339.15 4.62 0.00 0.00 0.00 0.00 0.00 0.00
339.19 4.62 0.00 0.00 0.00 0.00 0.00 0.00
339.93 4.60 0.00 0.00 0.00 0.00 0.00 0.00
339.98 4.60 0.00 0.00 0.00 0.00 0.00 0.00
340.10 4.57 0.00 0.00 0.00 0.00 0.00 0.00
340.11 4.57 0.00 0.00 0.00 0.00 0.00 0.00
340.96 4.55 0.00 0.00 0.00 0.00 0.00 0.00
340.99 4.55 0.00 0.00 0.00 0.00 0.00 0.00
341.93 4.52 0.00 0.00 0.00 0.00 0.00 0.00
342.14 4.52 0.00 0.00 0.00 0.00 0.00 0.00
343.37 4.49 0.00 0.00 0.00 0.00 0.00 0.00
343.39 4.49 0.00 0.00 0.00 0.00 0.00 0.00
343.99 4.47 0.00 0.00 0.00 0.00 0.00 0.00
344.03 4.47 0.00 0.00 0.00 0.00 0.00 0.00
347.46 4.44 0.00 0.00 0.00 0.00 0.00 0.00
347.54 4.44 0.00 0.00 0.00 0.00 0.00 0.00
349.37 4.42 0.00 0.00 0.00 0.00 0.00 0.00
349.43 4.42 0.00 0.00 0.00 0.00 0.00 0.00
350.13 4.40 0.00 0.00 0.00 0.00 0.00 0.00
350.14 4.40 0.00 0.00 0.00 0.00 0.00 0.00
352.82 4.37 0.00 0.00 0.00 0.00 0.00 0.00
352.91 4.37 0.00 0.00 0.00 0.00 0.00 0.00
353.08 4.35 0.00 0.00 0.00 0.00 0.00 0.00
353.18 4.35 0.00 0.00 0.00 0.00 0.00 0.00
354.51 4.32 0.00 0.00 0.00 0.00 0.00 0.00
354.55 4.32 0.00 0.00 0.00 0.00 0.00 0.00
355.45 4.30 0.00 0.00 0.00 0.00 0.00 0.00
355.74 4.30 0.00 0.00 0.00 0.00 0.00 0.00
356.20 4.28 0.00 0.00 0.00 0.00 0.00 0.00
356.65 4.28 0.00 0.00 0.00 0.00 0.00 0.00
356.76 4.26 0.00 0.00 0.00 0.00 0.00 0.00
356.91 4.26 0.00 0.00 0.00 0.00 0.00 0.00
358.63 4.23 0.00 0.00 0.00 0.00 0.00 0.00
358.72 4.23 0.00 0.00 0.00 0.00 0.00 0.00
359.14 4.21 0.00 0.00 0.00 0.00 0.00 0.00
359.29 4.21 0.00 0.00 0.00 0.00 0.00 0.00
364.76 4.19 0.00 0.00 0.00 0.00 0.00 0.00
364.79 4.19 0.00 0.00 0.00 0.00 0.00 0.00
367.68 4.17 0.00 0.00 0.00 0.00 0.00 0.00
367.76 4.17 0.00 0.00 0.00 0.00 0.00 0.00
368.43 4.15 0.00 0.00 0.00 0.00 0.00 0.00
368.57 4.15 0.00 0.00 0.00 0.00 0.00 0.00
369.48 4.12 0.00 0.00 0.00 0.00 0.00 0.00
369.77 4.12 0.00 0.00 0.00 0.00 0.00 0.00
369.88 4.10 0.00 0.00 0.00 0.00 0.00 0.00
370.07 4.10 0.00 0.00 0.00 0.00 0.00 0.00
370.96 4.08 0.00 0.00 0.00 0.00 0.00 0.00
371.07 5.08 0.00 0.00 0.00 0.00 0.00 0.00
371.24 5.08 0.00 0.00 0.00 0.00 0.00 0.00
371.26 5.08 0.00 0.00 0.00 0.00 0.00 0.00
373.14 5.05 0.00 0.00 0.00 0.00 0.00 0.00
373.17 5.05 0.00 0.00 0.00 0.00 0.00 0.00
374.39 5.03 0.00 0.00 0.00 0.00 0.00 0.00
374.49 5.03 0.00 0.00 0.00 0.00 0.00 0.00
374.62 5.03 0.00 0.00 0.00 0.00 0.00 0.00
374.65 5.03 0.00 0.00 0.00 0.00 0.00 0.00
378.81 5.00 0.00 0.00 0.00 0.00 0.00 0.00
378.98 5.00 0.00 0.00 0.00 0.00 0.00 0.00
380.54 4.98 0.00 0.00 0.00 0.00 0.00 0.00
380.58 4.98 0.00 0.00 0.00 0.00 0.00 0.00
383.00 4.95 0.00 0.00 0.00 0.00 0.00 0.00
383.08 4.95 0.00 0.00 0.00 0.00 0.00 0.00
386.00 4.93 0.00 0.00 0.00 0.00 0.00 0.00
386.00 4.93 0.00 0.00 0.00 0.00 0.00 0.00
386.76 4.90 0.00 0.00 0.00 0.00 0.00 0.00
387.10 4.90 0.00 0.00 0.00 0.00 0.00 0.00
387.25 4.88 0.00 0.00 0.00 0.00 0.00 0.00
387.41 4.88 0.00 0.00 0.00 0.00 0.00 0.00
390.00 4.85 0.00 0.00 0.00 0.00 0.00 0.00
390.04 4.85 0.00 0.00 0.00 0.00 0.00 0.00
392.80 4.83 0.00 0.00 0.00 0.00 0.00 0.00
392.91 4.83 0.00 0.00 0.00 0.00 0.00 0.00
394.10 4.81 0.00 0.00 0.00 0.00 0.00 0.00
394.11 4.81 0.00 0.00 0.00 0.00 0.00 0.00
397.76 4.78 0.00 0.00 0.00 0.00 0.00 0.00
397.82 4.78 0.00 0.00 0.00 0.00 0.00 0.00
398.64 4.76 0.00 0.00 0.00 0.00 0.00 0.00
398.72 4.76 0.00 0.00 0.00 0.00 0.00 0.00
399.01 4.74 0.00 0.00 0.00 0.00 0.00 0.00
399.17 4.74 0.00 0.00 0.00 0.00 0.00 0.00
401.27 4.72 0.00 0.00 0.00 0.00 0.00 0.00
401.44 4.72 0.00 0.00 0.00 0.00 0.00 0.00
401.63 4.69 0.00 0.00 0.00 0.00 0.00 0.00
401.66 4.69 0.00 0.00 0.00 0.00 0.00 0.00
403.05 4.67 0.00 0.00 0.00 0.00 0.00 0.00
