9112.28 0.123
9163.38 0.162
9166.42 0.079
9180.95 0.105
9181.97 0.025
9229.53 0.033
9230.04 0.055
9246.35 0.178
9251.04 0.182
9356.98 0.145
9358.40 0.326
9486.27 0.048
9491.52 0.079
9611.17 0.176
9613.13 0.056
9643.18 0.241
9650.55 0.118
9768.09 0.010
9769.03 0.042
9796.71 0.071
9809.91 0.187
9851.61 0.019
9858.80 0.061
9871.92 0.047
9872.01 0.019
9896.13 0.042
9899.95 0.027
9965.27 0.016
9972.79 0.314
9972.98 0.021
9977.31 0.021
10001.26 0.007
10012.56 0.158
10035.43 0.059
10037.60 0.210
10045.90 0.020
10050.05 0.030
10125.99 0.029
10133.57 0.109
10249.44 0.193
10251.39 0.039
10340.22 0.091
10341.41 0.016
10458.71 0.015
10461.05 0.150
10469.40 0.003
10473.78 0.025
10479.70 0.031
10485.60 0.039
10510.09 0.086
10513.72 0.109
10558.86 0.062
10559.10 0.127
10572.81 0.111
10573.64 0.084
10587.85 0.143
10592.66 0.093
10623.91 0.051
10625.62 0.052
10625.87 0.012
10627.80 0.046
10628.00 0.012
10681.67 0.051
10692.07 0.008
10732.76 0.002
10749.23 0.023
10807.30 0.062
10808.06 0.010
10856.26 0.055
10856.31 0.057
11043.34 0.146
11043.46 0.002
11085.46 0.055
11093.75 0.160
11111.19 0.004
11119.57 0.023
11163.21 0.107
11171.77 0.199
11221.35 0.150
11223.09 0.032
11223.81 0.226
11265.90 0.046
11269.43 0.106
11357.39 0.220
11362.67 0.245
11402.24 0.341
11420.36 0.193
11464.59 0.055
11465.46 0.063
11483.80 0.005
11484.29 0.265
11484.76 0.145
11572.47 0.048
11573.34 0.036
11594.92 0.072
11595.44 0.041
11750.06 0.037
11753.29 0.021
11754.62 0.418
11755.68 0.042
11847.01 0.156
11847.74 0.021
12008.32 0.043
12019.23 0.163
12047.44 0.105
12054.43 0.115
12162.28 0.118
12170.20 0.101
12243.21 0.211
12247.66 0.004
12259.83 0.118
12260.26 0.005
12380.20 0.015
12386.21 0.302
12431.06 0.012
12439.88 0.018
12498.95 0.102
12502.66 0.069
12502.88 0.054
12503.88 0.077
12533.60 0.084
12538.38 0.062
12567.92 0.194
12570.43 0.291
12635.66 0.027
12635.77 0.063
12637.90 0.018
12639.38 0.209
12673.30 0.059
12701.24 0.145
12704.28 0.009
12737.03 0.006
12737.30 0.021
12764.04 0.207
12765.37 0.453
13037.50 0.070
13039.82 0.063
13046.33 0.015
13046.51 0.038
13072.61 0.281
13077.56 0.053
13168.78 0.022
13173.27 0.035
13297.05 0.127
13301.38 0.114
13514.72 0.021
13515.23 0.023
13549.07 0.109
13550.18 0.205
13577.23 0.136
13581.68 0.010
13583.77 0.001
13592.78 0.041
13625.00 0.063
13626.20 0.032
13660.25 0.010
13683.02 0.117
13687.20 0.414
13687.58 0.066
13690.82 0.061
13694.22 0.062
13733.63 0.105
13742.24 0.415
13752.64 0.171
13753.52 0.013
13872.41 0.020
13874.02 0.089
13978.83 0.158
13982.02 0.068
14012.77 0.001
14013.95 0.193
14018.26 0.059
14021.89 0.040
14042.09 0.112
14053.56 0.028
14076.90 0.095
14087.20 0.142
14169.54 0.088
14177.63 0.051
14181.75 0.033
14183.54 0.094
14208.69 0.078
14209.25 0.031
14225.82 0.130
14231.84 0.000
14399.47 0.056
14404.89 0.265
14425.20 0.002
14429.90 0.136
14483.16 0.020
14484.40 0.052
14635.89 0.012
14643.34 0.068
14863.40 0.030
14863.73 0.070
14894.49 0.053
14896.02 0.030
14905.30 0.073
14960.56 0.240
14967.52 0.107
15011.86 0.215
15017.27 0.082
15064.57 0.170
15068.57 0.185
15169.50 0.126
15178.46 0.143
15179.83 0.003
15186.49 0.017
15189.66 0.022
15230.95 0.063
15231.38 0.006
15236.58 0.088
15249.44 0.056
15251.14 0.129
15333.54 0.029
15382.17 0.010
15385.41 0.041
15385.77 0.017
15435.93 0.021
15441.45 0.017
15549.63 0.213
15551.83 0.088
15552.22 0.100
15585.52 0.051
15585.64 0.072
15626.26 0.189
15630.29 0.112
15634.68 0.021
15650.29 0.004
15656.78 0.067
15661.03 0.174
15684.22 0.158
15690.34 0.062
15702.72 0.037
15709.17 0.037
15772.22 0.077
15773.26 0.030
15778.29 0.164
15781.72 0.031
15789.92 0.160
15795.27 0.006
15813.58 0.057
15817.96 0.061
15838.22 0.107
15846.49 0.376
15927.23 0.029
15927.72 0.176
15930.45 0.013
15931.42 0.089
15932.26 0.083
15940.60 0.109
15945.54 0.294
15950.37 0.033
15951.25 0.023
15963.09 0.122
15965.03 0.129
16031.39 0.010
16036.46 0.005
16062.10 0.095
16063.26 0.340
16107.81 0.065
16118.01 0.026
16135.87 0.015
16139.83 0.030
16146.35 0.040
16146.96 0.003
16199.06 0.224
16200.34 0.077
16216.05 0.082
16218.38 0.091
16219.24 0.345
16288.02 0.059
16297.10 0.059
16297.96 0.186
16298.42 0.142
16609.71 0.135
16610.39 0.121
16614.72 0.000
16757.54 0.287
16770.22 0.053
16822.80 0.010
16826.49 0.000
16946.99 0.004
16948.59 0.004
17010.81 0.041
17016.82 0.014
17019.35 0.063
17022.83 0.170
17073.08 0.080
17073.89 0.031
17137.70 0.064
17139.51 0.096
17174.67 0.051
17182.22 0.090
17205.04 0.014
17206.16 0.137
17208.62 0.105
17242.37 0.207
17243.84 0.090
17331.69 0.094
17338.47 0.158
17339.14 0.164
17344.83 0.121
17429.37 0.102
17434.01 0.010
17604.41 0.152
17606.95 0.094
17956.40 0.053
17963.34 0.129
17981.77 0.123
17988.94 0.162
17989.44 0.033
17992.63 0.090
17996.52 0.059
17996.78 0.041
18079.33 0.084
18079.61 0.086
18083.38 0.502
18112.15 0.014
18118.30 0.000
18201.89 0.064
18204.13 0.113
18220.30 0.020
18237.88 0.049
18239.50 0.035
18248.81 0.131
18255.45 0.141
18331.98 0.082
18335.78 0.107
18338.98 0.070
18362.68 0.242
18364.66 0.195
18487.79 0.012
18488.64 0.080
18495.22 0.199
18508.43 0.061
18512.45 0.018
18570.36 0.287
18574.77 0.162
18649.08 0.066
18657.87 0.162
18743.33 0.217
18745.58 0.023
18753.87 0.072
18754.73 0.070
18788.10 0.092
18790.29 0.006
18847.34 0.008
18847.57 0.037
18870.95 0.053
18872.66 0.076
18916.11 0.021
18921.42 0.145
18923.26 0.033
18927.87 0.395
18974.56 0.205
18978.97 0.033
19097.14 0.021
19103.47 0.010
19197.19 0.033
19202.04 0.027
19242.68 0.025
19245.66 0.014
19362.83 0.018
19378.38 0.027
19587.13 0.080
19587.41 0.191
19593.66 0.014
19596.38 0.166
19644.91 0.045
19651.04 0.408
19667.29 0.262
19671.74 0.045
19676.48 0.049
19677.55 0.275
19945.04 0.156
19946.24 0.207
19965.82 0.125
19974.65 0.010
19980.07 0.326
20136.19 0.188
20141.75 0.084
20178.23 0.082
20184.13 0.125
20187.54 0.018
20205.29 0.109
20213.06 0.090
20216.32 0.016
20278.49 0.129
20285.57 0.027
20292.75 0.402
20297.16 0.051
20362.80 0.010
20366.79 0.047
20369.79 0.213
20445.05 0.000
20447.71 0.043
20450.67 0.277
20532.57 0.084
20537.26 0.076
20550.09 0.074
20554.73 0.006
20565.28 0.059
20570.32 0.059
20592.24 0.141
20600.39 0.037
20646.04 0.162
20659.71 0.025
20661.07 0.197
20675.96 0.002
20707.90 0.197
20707.98 0.063
20759.49 0.031
20760.46 0.078
20821.18 0.008
20822.15 0.008
20834.82 0.016
20835.08 0.189
20918.35 0.006
20924.17 0.168
20931.81 0.111
20937.57 0.061
20945.39 0.066
20949.07 0.008
21229.91 0.059
21237.54 0.213
21241.59 0.023
21257.41 0.104
21258.73 0.082
21323.83 0.096
21326.43 0.006
21328.92 0.152
21377.79 0.107
21379.96 0.320
21381.44 0.328
21454.49 0.043
21457.51 0.131
21482.59 0.008
21483.77 0.012
21548.79 0.066
21549.42 0.059
21615.35 0.084
21618.36 0.064
21634.74 0.203
21635.84 0.195
21700.64 0.021
21704.91 0.041
21725.75 0.051
21730.61 0.018
21751.30 0.070
21755.87 0.035
21851.98 0.080
21855.11 0.029
21911.87 0.248
21913.14 0.070
21947.94 0.027
21949.70 0.084
21966.75 0.049
21973.64 0.162
21982.53 0.012
21992.03 0.012
21996.58 0.016
22000.98 0.016
22148.00 0.250
22148.30 0.018
22188.69 0.051
22189.75 0.029
22192.23 0.008
22281.52 0.057
22281.61 0.016
22304.18 0.043
22305.82 0.004
22311.63 0.035
22316.06 0.092
22357.33 0.008
22357.56 0.119
22404.28 0.006
22407.23 0.146
22431.97 0.010
22432.73 0.027
22501.79 0.041
22504.78 0.086
22514.76 0.098
22519.43 0.281
22525.70 0.115
22531.78 0.420
22551.63 0.018
22552.52 0.020
22602.92 0.061
22608.81 0.098
22623.68 0.027
22625.46 0.061
22708.86 0.047
22710.27 0.230
22723.59 0.135
22730.34 0.068
22880.73 0.105
22887.35 0.037
22932.00 0.129
22935.72 0.016
22997.98 0.057
23002.96 0.008
23078.43 0.016
23092.51 0.053
23144.70 0.129
23146.94 0.020
23268.95 0.129
23274.35 0.082
23424.44 0.023
23426.28 0.076
23443.17 0.045
23450.43 0.240
23457.27 0.031
23457.96 0.043
23496.86 0.031
23503.20 0.016
23549.31 0.035
23554.79 0.049
23595.68 0.195
23602.67 0.186
23727.24 0.104
23728.72 0.213
23773.11 0.006
23782.80 0.000
23902.43 0.025
23903.28 0.006
23988.13 0.082
23989.30 0.021
24009.11 0.193
24014.66 0.172
24040.03 0.082
24048.11 0.018
24055.72 0.100
24074.87 0.117
24078.01 0.131
24089.41 0.057
24098.25 0.053
24153.32 0.098
24155.28 0.020
24158.33 0.002
24236.55 0.043
24237.13 0.039
24290.93 0.191
24295.57 0.121
24492.92 0.154
24493.39 0.018
24652.68 0.191
24655.61 0.197
24699.11 0.094
24706.66 0.043
24804.93 0.053
24805.55 0.152
24916.96 0.021
24921.98 0.027
25020.82 0.430
25024.19 0.027
25042.03 0.035
25043.08 0.330
25063.81 0.102
25085.19 0.191
25086.59 0.182
25088.83 0.168
25093.29 0.014
25093.44 0.027
25162.45 0.127
25163.71 0.102
25343.13 0.057
25349.25 0.121
25373.88 0.139
25376.46 0.137
25404.98 0.068
25406.79 0.072
25428.91 0.014
25436.56 0.047
25438.53 0.076
25441.80 0.027
25443.44 0.176
25490.91 0.365
25491.73 0.033
25591.99 0.096
25596.60 0.236
25597.32 0.014
25757.36 0.059
25773.23 0.031
25783.70 0.240
25789.16 0.041
25859.68 0.068
25860.84 0.314
25861.22 0.094
25866.66 0.119
25877.03 0.074
25878.63 0.002
25880.50 0.213
25887.31 0.096
25926.20 0.070
25930.71 0.059
26032.26 0.039
26036.43 0.045
26065.96 0.027
26151.74 0.105
26152.81 0.070
26153.09 0.078
26164.34 0.006
26166.33 0.012
26240.40 0.078
26242.41 0.162
26460.62 0.139
26463.60 0.145
26552.86 0.205
26554.57 0.154
26598.62 0.002
26599.18 0.049
26638.06 0.164
26639.94 0.324
26645.37 0.250
26680.72 0.330
26686.00 0.074
26689.96 0.057
26690.54 0.037
26697.88 0.250
26699.94 0.104
26818.33 0.020
26825.73 0.137
26909.02 0.090
26910.68 0.057
26997.65 0.031
27009.29 0.084
27066.18 0.020
27066.31 0.057
27082.61 0.371
27084.35 0.023
27158.26 0.104
27159.25 0.006
27288.07 0.068
27295.32 0.002
27295.86 0.082
27298.45 0.055
27312.29 0.063
27317.73 0.098
27317.85 0.061
27347.22 0.309
27349.55 0.096
27374.83 0.395
27376.48 0.105
27396.87 0.076
27403.74 0.143
27543.43 0.020
27544.69 0.129
27549.62 0.023
27580.34 0.059
27603.77 0.086
27663.16 0.063
27670.75 0.000
27701.12 0.033
27702.34 0.035
27731.78 0.029
27736.28 0.209
27765.52 0.012
27766.41 0.043
27772.45 0.104
27776.84 0.053
27778.23 0.314
27845.32 0.119
27853.19 0.033
27895.40 0.014
27900.19 0.078
27907.95 0.111
27908.18 0.004
27927.97 0.004
27929.75 0.002
28078.90 0.006
28079.46 0.189
28125.53 0.189
28127.93 0.051
28221.66 0.061
28223.77 0.215
28231.51 0.109
28232.04 0.104
28270.73 0.010
28278.26 0.740
28384.01 0.000
28384.43 0.088
28392.04 0.117
28394.60 0.010
28404.33 0.051
28405.24 0.002
28411.09 0.074
28419.54 0.004
28513.03 0.014
28519.49 0.082
28550.71 0.043
28551.24 0.049
28575.89 0.107
28578.71 0.082
28598.83 0.076
28600.69 0.096
28642.48 0.006
28655.85 0.090
28664.20 0.141
28673.13 0.154
28675.74 0.459
28681.53 0.154
28703.50 0.008
28709.91 0.010
28712.55 0.580
28820.47 0.049
28821.75 0.143
28909.33 0.061
28912.60 0.475
28913.46 0.125
28914.29 0.033
28916.28 0.043
28928.58 0.137
28931.07 0.090
28937.46 0.207
28946.07 0.047
28974.76 0.074
28978.08 0.074
29023.79 0.090
29024.41 0.070
29089.56 0.004
29093.21 0.166
29190.54 0.094
29190.69 0.127
29270.77 0.123
29271.64 0.020
29272.09 0.012
29341.85 0.068
29347.15 0.045
29439.19 0.023
29440.88 0.088
29507.04 0.008
29508.69 0.057
29606.26 0.100
29611.99 0.035
29746.51 0.002
29747.11 0.059
29763.27 0.070
29767.93 0.018
29788.51 0.039
29789.61 0.033
29857.25 0.148
29861.39 0.041
30007.35 0.334
30008.75 0.412
30236.79 0.129
30240.69 0.041
30284.27 0.268
30287.73 0.088
30300.97 0.113
30301.04 0.063
30333.17 0.078
30333.31 0.143
30346.20 0.029
30352.69 0.500
30440.24 0.223
30442.89 0.008
30541.65 0.322
30541.89 0.150
30589.30 0.031
30592.46 0.121
30613.02 0.162
30618.29 0.033
30655.36 0.049
30662.51 0.074
30665.87 0.041
30668.15 0.072
30777.12 0.064
30778.93 0.197
30808.76 0.355
30829.13 0.137
30832.59 0.125
30846.96 0.031
30850.68 0.215
30852.18 0.066
30857.30 0.152
30866.59 0.137
30876.23 0.084
30880.86 0.152
30881.80 0.041
30913.39 0.201
30914.23 0.023
30954.85 0.002
30959.34 0.047
30970.49 0.090
30971.37 0.020
30977.07 0.082
30981.59 0.055
31004.46 0.045
31004.63 0.063
31078.76 0.361
31082.51 0.223
31207.89 0.068
31208.23 0.002
31229.85 0.082
31235.13 0.365
31243.54 0.008
31246.22 0.072
31329.44 0.082
31329.71 0.018
31336.13 0.189
31336.73 0.012
31408.42 0.014
31410.52 0.006
31460.94 0.025
31462.90 0.164
31472.89 0.055
31476.66 0.049
31529.60 0.189
31536.45 0.049
31629.19 0.043
31634.63 0.061
31661.08 0.033
31663.20 0.037
31896.46 0.172
31898.82 0.125
31964.36 0.037
31965.97 0.125
32079.12 0.100
32080.44 0.100
32121.71 0.100
32124.32 0.094
32244.66 0.008
32250.01 0.074
32266.04 0.004
32268.97 0.234
32325.82 0.014
32327.22 0.012
32355.78 0.111
32356.45 0.025
32456.76 0.076
32462.17 0.004
32462.78 0.012
32464.33 0.084
32469.07 0.074
32484.59 0.020
32693.30 0.191
32699.72 0.090
32702.32 0.205
32704.13 0.166
32719.47 0.088
32720.13 0.133
32736.05 0.414
32741.51 0.012
32744.76 0.025
32768.84 0.055
32768.90 0.004
32770.89 0.027
32778.24 0.262
32793.75 0.035
32810.38 0.133
32843.20 0.012
32844.73 0.070
32854.44 0.098
32860.85 0.219
33023.98 0.086
33031.68 0.027
33034.34 0.281
33036.84 0.141
33039.30 0.039
33046.39 0.102
33084.37 0.094
33097.75 0.059
33247.62 0.289
33250.18 0.137
33270.30 0.047
33270.66 0.109
33279.94 0.383
33280.82 0.172
33296.02 0.102
33297.69 0.020
33335.95 0.012
33339.50 0.074
33361.05 0.020
33362.01 0.016
33382.82 0.066
33388.00 0.098
33409.25 0.105
33417.44 0.059
33532.61 0.023
33533.14 0.105
33542.22 0.020
33542.74 0.102
33619.32 0.063
33621.32 0.008
33631.70 0.094
33635.22 0.059
33636.76 0.020
33700.11 0.086
33705.01 0.012
33707.68 0.254
33711.27 0.035
33763.02 0.164
33766.97 0.020
33902.20 0.078
33907.57 0.145
33958.42 0.082
33969.60 0.098
34055.97 0.098
34060.20 0.031
34111.43 0.012
34118.53 0.023
34151.36 0.141
34153.67 0.008
34157.39 0.016
34242.23 0.008
34243.21 0.109
34293.94 0.016
34296.76 0.098
34383.86 0.004
34384.41 0.117
34409.72 0.008
34412.05 0.031
34422.02 0.000
34429.79 0.078
34466.77 0.039
34478.00 0.191
34505.88 0.035
34509.64 0.043
34539.11 0.016
34540.82 0.008
34598.00 0.055
34599.58 0.215
34623.94 0.035
34624.19 0.188
34627.81 0.039
34661.44 0.051
34663.17 0.055
34671.73 0.176
34674.26 0.156
34735.40 0.051
34741.04 0.215
34772.62 0.074
34779.05 0.016
34783.63 0.016
34790.44 0.039
34823.50 0.066
34830.51 0.250
34854.38 0.008
34855.22 0.160
34858.00 0.191
34864.66 0.254
34907.24 0.172
34910.46 0.227
34935.20 0.066
34941.66 0.059
34955.50 0.008
34956.02 0.016
35004.60 0.324
35016.91 0.090
35048.68 0.070
35050.49 0.070
35142.59 0.027
35143.99 0.332
35333.56 0.016
35342.70 0.035
35356.10 0.012
35367.04 0.055
35426.06 0.043
35431.82 0.070
35572.74 0.105
35574.52 0.004
35597.46 0.086
35603.43 0.008
35614.59 0.016
35620.50 0.012
35620.58 0.020
35623.08 0.059
35627.07 0.133
35627.80 0.063
35632.50 0.105
35749.29 0.051
35750.41 0.141
35761.71 0.297
35769.84 0.098
35890.87 0.035
35903.59 0.086
35924.60 0.012
35928.97 0.055
35946.54 0.004
35953.82 0.207
36061.03 0.023
36066.24 0.152
36172.63 0.152
36177.11 0.082
36190.61 0.500
36193.60 0.016
36212.12 0.016
36217.36 0.359
36230.86 0.113
36231.63 0.066
36236.30 0.266
36238.21 0.031
36340.31 0.000
36341.69 0.090
36392.72 0.043
36405.43 0.078
36409.95 0.016
36412.88 0.020
36413.95 0.078
36564.87 0.289
36564.93 0.012
36663.37 0.016
36666.87 0.176
36706.06 0.031
36758.43 0.055
36763.58 0.055
36773.73 0.086
36779.19 0.207
36806.36 0.016
36810.64 0.039
36835.20 0.035
36840.34 0.031
36935.74 0.195
36936.82 0.082
36950.56 0.055
36952.08 0.395
36967.82 0.105
36968.28 0.273
36993.71 0.066
36995.69 0.094
37018.51 0.012
37019.45 0.195
37100.64 0.043
37102.79 0.020
37125.72 0.094
37131.20 0.211
37315.68 0.113
37319.30 0.250
37341.30 0.039
37342.21 0.117
37347.48 0.020
37413.16 0.055
37413.54 0.113
37422.79 0.180
37426.91 0.113
37429.26 0.043
37431.68 0.078
37434.11 0.070
37438.44 0.082
37552.59 0.039
37554.94 0.008
37614.75 0.012
37615.36 0.020
37821.66 0.043
37828.51 0.090
37835.23 0.051
37836.16 0.055
37994.89 0.176
38053.39 0.043
38057.20 0.035
38061.70 0.023
38063.65 0.059
38072.32 0.012
38131.05 0.008
38132.64 0.012
38143.65 0.055
38161.43 0.133
38243.57 0.023
38245.02 0.066
38286.26 0.063
38287.21 0.039
38401.95 0.063
38406.41 0.137
38429.95 0.004
38432.38 0.012
38459.04 0.016
38466.06 0.035
38470.14 0.035
38570.14 0.117
38574.07 0.391
38587.85 0.066
38597.50 0.027
38619.56 0.027
38619.82 0.039
38629.83 0.008
38630.52 0.105
38658.36 0.156
38662.61 0.082
38701.59 0.203
38703.88 0.250
38706.21 0.047
38711.61 0.035
38806.74 0.184
38809.14 0.102
38859.34 0.168
38864.11 0.012
39062.74 0.066
39063.85 0.031
39260.14 0.059
39267.79 0.031
39271.69 0.047
39345.07 0.094
39348.14 0.004
39378.33 0.051
39393.82 0.172
39400.54 0.176
39405.38 0.000
39609.36 0.227
39616.58 0.109
39853.03 0.180
39853.43 0.254
39858.36 0.004
39860.68 0.035
39890.54 0.016
39890.82 0.043
39947.39 0.016
39951.36 0.035
39971.13 0.086
39973.70 0.508
40057.17 0.078
40061.92 0.086
40088.07 0.102
40090.30 0.086
40216.75 0.008
40217.25 0.043
40221.90 0.082
40222.53 0.004
40229.10 0.160
40231.95 0.027
40235.50 0.020
40240.95 0.027
40269.34 0.055
40270.34 0.309
40348.11 0.285
40349.83 0.109
40386.06 0.109
40388.69 0.086
40391.11 0.199
40399.35 0.105
40432.82 0.012
40435.13 0.035
40449.21 0.082
40453.09 0.160
40456.51 0.070
40481.16 0.027
40484.60 0.164
40516.39 0.020
40537.43 0.211
40550.47 0.063
40578.35 0.125
40580.16 0.145
40652.50 0.000
40653.23 0.199
40728.48 0.043
40731.27 0.375
40779.12 0.105
40785.37 0.109
40815.97 0.027
40820.42 0.047
40897.63 0.094
40916.16 0.023
40956.77 0.125
40957.53 0.066
41045.20 0.070
41048.06 0.039
41109.24 0.059
41113.04 0.008
41151.41 0.055
41152.39 0.016
41276.57 0.238
41282.26 0.082
41315.42 0.148
41316.52 0.094
41331.87 0.199
41332.96 0.082
41342.64 0.094
41344.26 0.020
41377.45 0.047
41377.97 0.055
41379.38 0.066
41385.76 0.031
41387.84 0.535
41388.46 0.109
41433.25 0.164
41435.04 0.012
41490.49 0.004
41491.27 0.078
41519.34 0.016
41520.96 0.059
41651.99 0.238
41652.76 0.004
41719.33 0.023
41720.07 0.066
41800.36 0.027
41801.39 0.332
41815.52 0.012
41817.55 0.070
41860.16 0.398
41862.03 0.070
41902.66 0.074
41903.72 0.043
41934.52 0.133
41937.31 0.027
41940.18 0.008
41950.27 0.129
41971.55 0.102
41976.54 0.215
41988.38 0.027
41988.78 0.211
42149.08 0.004
42149.87 0.207
42196.86 0.117
42198.38 0.121
42245.42 0.078
42245.67 0.016
42251.35 0.066
42267.35 0.082
42400.52 0.000
42408.57 0.063
42412.41 0.004
42423.54 0.027
42509.35 0.051
42512.39 0.066
42548.45 0.035
42550.56 0.133
42553.42 0.059
42554.55 0.016
42572.09 0.027
42581.45 0.027
42641.93 0.008
42643.79 0.004
42754.38 0.066
42754.71 0.066
42772.64 0.012
42772.97 0.031
42806.71 0.012
42811.94 0.047
42861.82 0.012
42871.14 0.426
42878.58 0.137
42879.07 0.152
42896.43 0.199
42897.23 0.152
42917.85 0.234
42918.29 0.004
43030.43 0.004
43031.78 0.027
43058.38 0.168
43059.48 0.082
43114.25 0.070
43119.47 0.020
43156.34 0.090
43164.86 0.168
43205.51 0.055
43211.19 0.023
43212.61 0.051
43243.04 0.031
43243.59 0.098
43292.42 0.074
43296.99 0.008
43298.56 0.066
43326.96 0.145
43327.78 0.148
43329.35 0.012
43331.56 0.063
43459.18 0.258
43462.69 0.047
43468.59 0.324
43470.73 0.148
43638.64 0.211
43638.85 0.047
